sum [energy] of animals with [species = 2],sum [energy] of animals with [species = 2].1,sum [energy] of animals with [species = 2].2,sum [energy] of animals with [species = 2].3,sum [energy] of animals with [species = 2].4,sum [energy] of animals with [species = 2].5,sum [energy] of animals with [species = 2].6,sum [energy] of animals with [species = 2].7,sum [energy] of animals with [species = 2].8,sum [energy] of animals with [species = 2].9,sum [energy] of animals with [species = 2].10,sum [energy] of animals with [species = 2].11,sum [energy] of animals with [species = 2].12,sum [energy] of animals with [species = 2].13,sum [energy] of animals with [species = 2].14,sum [energy] of animals with [species = 2].15,sum [energy] of animals with [species = 2].16,sum [energy] of animals with [species = 2].17,sum [energy] of animals with [species = 2].18,sum [energy] of animals with [species = 2].19,sum [energy] of animals with [species = 2].20,sum [energy] of animals with [species = 2].21,sum [energy] of animals with [species = 2].22,sum [energy] of animals with [species = 2].23,sum [energy] of animals with [species = 2].24,sum [energy] of animals with [species = 2].25,sum [energy] of animals with [species = 2].26,sum [energy] of animals with [species = 2].27,sum [energy] of animals with [species = 2].28,sum [energy] of animals with [species = 2].29,sum [energy] of animals with [species = 2].30,sum [energy] of animals with [species = 2].31,sum [energy] of animals with [species = 2].32,sum [energy] of animals with [species = 2].33,sum [energy] of animals with [species = 2].34,sum [energy] of animals with [species = 2].35,sum [energy] of animals with [species = 2].36,sum [energy] of animals with [species = 2].37,sum [energy] of animals with [species = 2].38,sum [energy] of animals with [species = 2].39
11235.5,11009.5,11369.0,11414.0,11578.0,11140.0,10784.5,10900.0,10069.5,10811.5,10936.0,10676.5,10898.5,11189.0,11067.0,11126.5,10906.5,11328.0,10732.0,10839.5,11446.5,12135.5,10802.0,11542.0,11509.0,11204.0,10736.0,11378.0,10741.5,11056.0,10813.0,11417.5,11530.0,10230.0,10977.0,10884.0,10986.0,10438.0,11666.5,11248.0
11228.5,10908.5,11371.0,11425.5,11576.5,11145.5,10690.0,10901.5,10073.5,10816.5,10933.0,10579.5,10897.5,11187.0,11065.0,11128.5,10900.5,11312.5,10731.5,10840.5,11447.0,12139.5,10706.5,11550.0,11510.5,11212.5,10732.0,11374.0,10745.5,11049.0,10815.5,11412.5,11430.5,10230.0,10980.0,10880.5,10881.0,10241.0,11663.0,11249.5
11230.0,10910.5,11271.0,11421.5,11578.5,11138.0,10594.0,10895.5,10072.5,10820.0,10939.5,10572.0,10901.5,11187.5,11067.0,11128.0,10902.5,11318.0,10731.0,10838.5,11441.5,12137.0,10707.5,11548.0,11509.5,11111.5,10639.0,11277.0,10750.5,11049.0,10809.5,11411.5,11332.5,10230.0,10986.0,10880.5,10871.5,10244.5,11655.5,11246.5
11233.0,10908.5,11177.5,11419.5,11576.0,11140.0,10593.5,10898.5,10075.0,10817.5,10942.0,10573.5,10906.0,11189.0,11068.0,11122.5,10912.5,11323.5,10731.0,10744.5,11451.0,12042.5,10606.5,11549.5,11507.5,11108.5,10638.5,11272.0,10746.5,11051.0,10707.0,11402.5,11331.0,10229.0,10979.5,10875.0,10877.5,10147.0,11559.5,11248.5
11228.0,10905.5,11172.0,11429.0,11575.0,11136.5,10590.5,10898.0,10073.5,10814.0,10842.0,10380.5,10899.0,11195.0,11066.5,11125.5,10912.0,11322.5,10729.5,10744.5,11453.0,12044.5,10593.5,11556.5,11507.0,11106.5,10635.0,11277.0,10749.5,11047.0,10600.0,11395.0,11329.5,10228.0,10983.5,10873.5,10870.0,10146.5,11558.5,11243.0
11130.0,10905.0,11171.0,11428.0,11571.5,11131.0,10598.5,10894.0,10069.0,10819.5,10838.0,10377.5,10899.5,11194.5,11063.5,11126.5,10909.5,11325.0,10729.5,10747.0,11452.5,12046.0,10598.5,11555.0,11508.5,11112.5,10639.0,11179.0,10755.5,11043.5,10603.5,11392.5,11332.0,10233.5,10977.5,10861.5,10761.0,10137.0,11553.0,11244.0
11124.5,10805.0,11172.5,11427.0,11566.0,11128.5,10602.0,10895.5,10070.5,10826.5,10840.5,10372.0,10910.5,11193.5,11063.5,11126.0,10914.5,11321.0,10724.0,10638.5,11446.5,12042.0,10594.0,11457.5,11505.5,11118.0,10642.5,11175.5,10765.0,11046.0,10601.0,11393.0,11337.5,10234.5,10978.5,10857.5,10761.5,10143.0,11555.0,11241.0
11029.5,10803.0,11173.5,11428.5,11571.0,11131.5,10598.5,10896.0,10072.0,10820.0,10845.0,10376.5,10911.0,11091.0,11058.5,11126.0,10921.5,11323.0,10722.0,10641.0,11350.5,12053.0,10594.5,11452.5,11508.0,11118.0,10644.0,11178.5,10767.0,11047.5,10594.5,11390.5,11335.0,10135.5,10980.5,10861.5,10760.0,10045.5,11558.5,11248.5
11032.0,10799.5,11168.5,11424.0,11571.5,11125.5,10599.0,10901.0,10073.5,10822.0,10855.0,10377.0,10904.5,11087.5,10960.5,11123.5,10925.5,11324.0,10720.0,10638.5,11250.5,12049.0,10594.5,11350.0,11505.5,11122.0,10651.0,11173.5,10763.5,10953.0,10595.5,11386.5,11338.0,10133.5,10877.5,10870.5,10766.0,10039.0,11561.0,11252.5
10927.0,10798.0,11166.0,11420.5,11573.0,11032.5,10602.5,10903.5,10068.5,10829.5,10850.5,10376.5,10898.0,11081.0,10963.0,11122.5,10917.5,11224.5,10717.5,10640.0,11254.5,12047.5,10492.0,11355.5,11506.0,11122.0,10651.0,11171.0,10767.5,10954.5,10494.5,11391.0,11239.5,10136.0,10877.0,10877.0,10769.5,10036.0,11563.0,11254.0
10934.5,10796.0,11169.5,11419.5,11476.0,11032.5,10597.5,10899.5,10070.5,10830.5,10848.0,10373.0,10905.5,11079.5,10960.5,11129.0,10924.0,11228.0,10709.5,10641.5,11254.5,11945.5,10489.0,11349.5,11510.5,11120.0,10649.0,11169.0,10770.0,10949.5,10486.5,11388.0,11245.5,10136.0,10879.0,10878.5,10766.0,10035.0,11561.5,11252.0
10937.0,10794.0,11172.0,11420.0,11484.0,11028.0,10599.5,10899.5,10073.5,10835.5,10842.0,10376.5,10903.0,11076.5,10952.0,11129.0,10926.5,11228.5,10711.5,10640.0,11257.5,11950.5,10489.0,11348.0,11509.0,11117.5,10656.5,11173.5,10781.0,10954.0,10482.5,11390.0,11247.0,10136.0,10887.5,10874.5,10767.5,10034.5,11459.0,11252.5
10934.5,10689.0,11070.0,11413.5,11487.5,11034.5,10594.5,10896.0,10072.0,10838.0,10846.5,10379.5,10908.0,11082.0,10953.0,11128.0,10928.5,11231.0,10714.5,10537.0,11260.5,11944.0,10476.0,11356.5,11498.5,10922.5,10655.5,11177.0,10785.5,10956.0,10483.5,11387.5,11248.0,10031.0,10882.0,10881.5,10773.5,10027.0,11458.5,11255.0
10937.5,10684.0,11074.0,11413.5,11491.0,10938.0,10597.0,10892.5,10064.0,10841.5,10744.5,10378.0,10903.5,11080.5,10955.0,11129.5,10930.5,11228.0,10710.5,10546.5,11261.5,11945.5,10474.5,11356.5,11499.5,10914.0,10654.0,11180.0,10783.5,10952.0,10480.0,11388.5,11247.5,10029.5,10880.0,10878.5,10773.0,10029.0,11465.0,11254.5
10836.0,10683.5,11078.5,11412.0,11391.0,10935.0,10598.0,10790.5,9969.5,10839.5,10741.0,10368.5,10903.5,11085.0,10957.5,11132.5,10932.5,11224.0,10709.5,10553.5,11254.5,11941.0,10472.0,11355.0,11501.5,10914.0,10662.0,11186.0,10780.5,10955.0,10477.5,11390.0,11247.0,10030.0,10780.5,10785.5,10772.0,10033.0,11464.0,11250.5
10837.5,10686.5,11081.0,11415.5,11289.0,10935.5,10598.0,10788.5,9967.5,10845.5,10741.5,10368.5,10909.0,11084.0,10958.5,11135.5,10936.0,11228.5,10702.5,10558.5,11261.0,11945.5,10469.0,11251.5,11500.0,10910.5,10659.5,11080.0,10785.0,10956.5,10478.0,11382.5,11246.5,10026.0,10783.0,10791.0,10780.0,10031.5,11456.0,11251.0
10838.5,10686.5,11081.5,11417.5,11293.0,10944.0,10598.0,10794.5,9968.5,10854.0,10742.5,10369.0,10906.5,11082.0,10960.5,11134.5,10933.0,11224.5,10698.0,10555.5,11257.0,11940.0,10467.5,11246.5,11495.5,10906.0,10649.0,11085.0,10679.0,10858.5,10388.0,11383.0,11245.5,10026.0,10777.0,10789.5,10782.0,10036.5,11465.0,11250.5
10835.5,10687.5,11076.0,11418.5,11299.0,10940.5,10499.0,10796.0,9967.5,10851.5,10740.5,10368.0,10911.5,11078.5,10856.5,11134.0,10834.0,11214.5,10708.0,10556.5,11248.5,11942.0,10472.5,11246.5,11502.5,10904.5,10550.5,11092.0,10678.0,10756.5,10185.5,11390.5,11247.5,10025.5,10770.0,10691.0,10780.0,10036.5,11467.0,11254.0
10838.0,10692.0,11074.0,11415.5,11300.0,10942.0,10503.5,10792.0,9974.5,10752.5,10739.0,10361.5,10910.0,10984.0,10854.0,11134.0,10836.0,11118.5,10709.5,10479.5,11247.0,11937.5,10469.5,11138.0,11506.5,10805.5,10552.0,11094.0,10688.0,10657.0,10185.0,11382.5,11253.5,10029.0,10772.5,10693.0,10783.0,9840.5,11357.5,11146.5
10839.0,10691.0,10981.0,11416.0,11297.0,10949.5,10398.0,10798.0,9970.0,10561.5,10742.0,10369.0,10910.0,10985.5,10853.5,11136.0,10827.0,11115.5,10714.0,10478.5,11252.5,11937.5,10379.5,11137.0,11509.0,10804.0,10548.5,10992.5,10686.0,10657.5,10086.0,11384.5,11153.0,10027.0,10772.5,10692.5,10785.5,9841.5,11359.0,11049.0
10835.5,10693.5,10881.5,11323.5,11200.0,10947.0,10096.5,10796.5,9975.5,10563.5,10748.5,10373.0,10915.0,10985.0,10848.0,11037.0,10824.5,11117.5,10723.0,10371.0,11248.0,11935.0,10375.0,11135.5,11408.5,10809.0,10455.0,10887.5,10489.5,10655.5,10088.5,11387.0,11158.5,9928.5,10768.0,10699.5,10787.0,9650.0,11258.5,11049.5
10737.5,10594.5,10784.0,11320.5,11205.5,10945.0,10000.5,10802.0,9971.0,10463.0,10650.5,10268.0,10913.0,10982.5,10846.5,10933.0,10831.5,10911.5,10627.5,10373.5,11254.5,11934.5,10376.0,11130.0,11409.5,10612.5,10349.5,10897.5,10492.5,10654.0,10088.0,11391.5,11055.0,9832.5,10768.5,10695.5,10777.5,9448.0,11256.0,11049.0
10635.0,10492.0,10480.5,11324.0,11207.0,10950.5,9996.5,10710.5,9874.0,10371.5,10650.5,10268.0,10811.5,10879.0,10848.5,10931.0,10730.5,10911.0,10439.5,10367.0,11245.5,11927.5,10372.5,11033.0,11319.0,10407.0,10252.5,10795.5,10486.0,10552.5,10086.5,11388.5,11058.5,9830.5,10770.5,10595.0,10775.5,9451.0,11259.5,11041.5
10632.5,10392.0,10376.0,11329.0,11205.5,10841.0,9995.5,10709.5,9677.5,10361.0,10653.5,10166.0,10814.0,10877.0,10741.0,10734.5,10731.5,10918.0,10445.5,10364.5,11146.5,11933.5,10375.0,11030.0,11218.5,10310.5,10260.5,10795.5,10485.0,10453.5,10077.0,11386.5,10955.5,9825.5,10775.0,10595.5,10584.0,9160.0,11163.0,11042.0
10628.5,10399.0,10380.5,11230.5,11204.0,10837.5,9990.0,10709.0,9677.5,10367.5,10553.0,9969.5,10805.0,10876.5,10644.0,10630.0,10743.0,10918.0,10456.0,10361.0,11150.0,11926.5,10278.5,11033.5,11216.5,10313.5,10057.0,10799.5,10485.5,10361.0,10074.5,11387.5,10954.0,9823.5,10677.5,10493.0,10585.5,8861.0,11159.5,10939.0
10630.5,10201.0,10381.5,11230.5,11101.5,10838.0,9990.5,10714.0,9570.5,10367.0,10451.5,9966.0,10810.0,10872.0,10643.5,10632.5,10636.5,10813.5,10455.0,10360.5,11147.5,11929.5,10284.5,11036.0,11210.5,10211.5,10053.0,10804.0,10480.5,10258.5,10075.0,11391.0,10756.0,9822.5,10673.5,10488.0,10577.0,8857.5,11167.0,10841.0
10635.0,10199.0,10381.5,11131.0,11101.5,10737.5,9893.5,10714.0,9571.5,10267.5,10459.0,9764.0,10814.0,10870.5,10643.0,10532.5,10439.5,10813.0,10455.5,10162.5,11144.0,11931.0,10285.0,10933.5,11215.5,10110.5,10050.0,10805.5,10476.0,10261.0,10068.5,11394.5,10759.5,9727.0,10580.0,10495.5,10578.0,8760.0,11168.0,10834.0
10634.5,10199.5,10288.5,11131.5,11007.0,10540.0,9897.0,10715.5,9578.5,10261.5,10354.0,9765.0,10615.5,10874.5,10643.0,10535.0,10447.0,10819.0,10466.0,10163.5,11148.0,11940.5,10284.5,10935.0,11217.5,10108.0,10055.5,10801.0,10466.5,10264.0,10066.0,11396.5,10757.5,9628.0,10479.0,10496.5,10579.5,8761.0,11164.5,10837.0
10528.0,10198.0,10294.0,11126.0,11003.5,10534.0,9898.5,10713.5,9478.0,10263.0,10353.0,9764.0,10615.0,10880.0,10638.0,10529.5,10443.5,10814.0,10473.0,10160.0,11148.0,11936.5,10283.0,10935.5,11216.5,10113.0,9952.5,10800.5,10471.0,10166.0,10063.5,11291.0,10756.5,9628.5,10377.5,10492.0,10581.5,8760.0,11065.0,10835.5
10534.5,10195.5,10291.5,11130.0,11009.5,10536.5,9900.5,10716.5,9474.5,10274.5,10352.5,9757.0,10616.5,10875.5,10640.5,10531.5,10341.0,10808.5,10469.5,10063.5,11151.5,11942.5,10283.0,10941.0,11117.0,10108.5,9954.0,10800.5,10478.0,10166.5,10065.0,11298.5,10751.0,9628.5,10375.5,10484.5,10572.5,8757.5,10963.5,10832.5
10539.5,10197.5,10287.5,11128.0,11009.5,10540.5,9904.0,10711.5,9475.5,10274.5,10353.0,9752.5,10518.0,10882.0,10649.5,10535.5,10347.0,10806.0,10470.5,10069.0,11145.5,11934.0,10284.0,10945.0,11113.5,10103.0,9957.0,10795.5,10482.5,10164.5,10057.5,11300.0,10755.0,9629.0,10374.0,10488.5,10572.5,8658.5,10962.5,10829.5
10440.5,10189.5,10288.5,11025.5,11004.5,10539.0,9906.5,10610.0,9478.5,10275.0,10356.5,9751.5,10525.5,10876.5,10648.5,10542.5,10348.5,10807.5,10379.0,10065.0,11153.0,11933.5,10288.0,10950.5,11112.5,10104.0,9948.0,10790.0,10489.5,10161.5,10056.0,11296.5,10758.0,9626.5,10382.5,10484.5,10571.5,8650.5,10960.5,10830.0
10434.5,10189.0,10286.5,11023.0,11002.5,10541.5,9908.0,10609.5,9375.5,10281.5,10259.5,9756.0,10524.5,10874.5,10644.0,10531.5,10346.5,10814.5,10279.5,10057.0,11149.5,11933.5,10283.5,10949.5,11113.5,10104.5,9851.5,10685.5,10389.5,10164.5,10049.5,11301.0,10759.5,9619.5,10378.5,10488.5,10580.5,8648.0,10958.5,10832.5
10435.0,10193.5,10284.5,11027.5,11004.5,10545.5,9908.5,10614.5,9274.5,10282.5,10261.0,9755.5,10521.0,10870.0,10641.0,10429.5,10244.0,10809.0,10183.0,10064.5,11151.0,11938.0,10274.5,10956.5,11113.5,10106.0,9855.5,10681.0,10398.5,10164.0,10047.5,11301.5,10755.5,9623.0,10372.5,10486.5,10578.5,8549.0,10957.0,10837.0
10436.0,10094.5,10285.0,10928.0,11001.5,10540.5,9910.0,10615.5,9275.0,10286.0,10264.5,9653.0,10521.0,10772.0,10534.5,10431.5,10246.0,10802.5,10185.0,10060.0,11146.5,11932.5,10270.5,10952.5,11111.0,10105.5,9840.0,10682.0,10396.5,10167.0,10042.5,11296.5,10760.5,9624.5,10376.0,10385.0,10572.0,8548.0,10858.5,10832.5
10434.5,10099.0,10289.0,10926.0,11005.5,10539.5,9908.0,10614.5,9273.5,10284.5,10256.5,9660.0,10525.5,10767.0,10533.0,10431.0,10251.0,10707.0,10088.5,10057.5,11049.5,11937.0,10273.5,10947.0,11111.0,10104.5,9840.0,10577.0,10294.5,10169.0,10033.5,11305.5,10763.0,9615.5,10374.5,10385.5,10574.5,8548.5,10856.5,10829.0
10330.5,10099.0,10288.5,10927.5,10914.5,10537.5,9912.0,10610.0,9276.0,10279.5,10260.0,9666.0,10521.5,10767.0,10534.5,10427.5,10254.5,10705.0,10089.5,10058.5,11040.5,11840.5,10274.5,10944.0,11107.5,10100.0,9843.0,10575.0,10304.5,10060.5,9925.5,11308.5,10758.0,9616.5,10371.5,10386.0,10578.5,8553.5,10855.0,10729.5
10334.0,10097.0,10284.0,10926.0,10915.5,10538.0,9914.0,10614.5,9269.5,10286.5,10258.0,9668.5,10519.0,10763.0,10532.0,10428.0,10248.5,10695.5,10085.0,10050.5,11041.0,11835.0,10273.5,10939.0,11107.5,10099.0,9733.5,10586.0,10296.0,10059.5,9929.5,11312.0,10759.0,9619.0,10366.0,10385.5,10567.0,8546.0,10858.5,10736.5
10340.0,10099.0,10280.5,10923.0,10916.0,10542.0,9915.5,10611.5,9267.0,10295.0,10255.5,9665.0,10517.5,10768.0,10535.0,10429.0,10250.5,10695.0,10091.0,9956.0,11035.5,11830.0,10272.5,10939.0,11007.0,10100.5,9737.5,10581.5,10202.0,10060.0,9928.5,11212.5,10658.5,9623.0,10270.5,10381.0,10561.5,8441.5,10771.0,10629.0
10240.5,10099.5,10284.0,10927.5,10920.0,10450.0,9919.5,10607.5,9267.0,10288.5,10155.5,9668.0,10521.0,10673.5,10535.5,10329.0,10254.0,10701.5,10091.5,9949.0,11041.0,11831.5,10276.0,10941.0,11008.5,10106.5,9738.0,10481.5,10201.0,10059.0,9823.5,11211.5,10657.5,9612.5,10271.5,10384.5,10569.5,8451.0,10771.0,10624.5
10233.5,10099.5,10285.0,10923.5,10916.5,10448.0,9915.0,10609.5,9269.5,10291.0,10158.5,9676.0,10521.0,10676.0,10531.0,10323.0,10257.0,10698.5,10093.0,9947.5,11039.0,11825.0,10272.5,10942.5,11008.5,10109.0,9742.0,10484.0,10198.0,10058.0,9825.0,11112.0,10659.0,9609.0,10265.5,10287.0,10569.0,8449.5,10766.0,10624.0
10234.5,10096.5,10283.0,10924.5,10917.0,10448.0,9918.5,10613.0,9264.5,10289.5,10059.5,9678.5,10526.5,10669.5,10532.5,10226.5,10254.0,10594.5,10095.0,9950.0,11043.0,11833.0,10265.5,10939.0,11018.5,10114.0,9743.5,10490.5,10194.5,9755.0,9623.5,11120.5,10661.5,9612.0,10265.5,10204.0,10559.0,8447.0,10766.5,10624.0
10142.0,10098.0,10279.0,10927.5,10813.0,10454.0,9919.5,10614.0,9266.0,10285.5,10059.5,9574.0,10525.5,10674.0,10534.0,10127.5,10255.5,10493.5,10099.0,9953.0,11035.5,11833.0,10263.0,10945.5,11021.0,10111.0,9741.0,10392.0,10096.5,9750.5,9622.0,11114.5,10661.5,9612.0,10272.5,10108.5,10555.5,8450.0,10763.0,10616.5
10135.0,10098.5,10285.0,10928.5,10820.5,10449.0,9917.5,10518.5,9266.0,10183.0,10061.5,9573.0,10527.5,10677.0,10529.5,10025.0,10262.0,10491.0,9999.5,9853.0,11039.0,11827.5,10265.0,10940.5,11024.0,10109.5,9735.5,10391.0,10095.0,9759.0,9621.0,11110.5,10665.0,9607.5,10275.0,10108.0,10553.0,8353.0,10757.0,10625.5
10129.5,10106.5,10287.5,10930.5,10820.0,10447.0,9821.5,10416.5,9270.5,9994.5,10060.5,9577.0,10522.5,10677.5,10530.0,10020.0,10264.0,10396.0,10004.5,9857.0,10936.0,11730.5,10265.5,10943.5,11023.5,10015.0,9737.0,10288.5,10089.5,9759.5,9512.0,11112.0,10566.0,9607.0,10277.5,10011.0,10555.5,8349.0,10759.5,10523.5
10037.5,10109.0,10283.5,10935.5,10823.0,10446.0,9815.0,10412.5,9272.0,9994.0,10065.0,9476.5,10519.5,10675.5,10531.0,10024.0,10162.5,10392.0,9996.0,9758.5,10837.0,11730.5,10061.5,10941.0,11028.5,10016.0,9740.0,10293.0,10085.0,9757.0,9421.0,11115.0,10560.5,9612.5,10270.0,9912.0,10560.0,8349.0,10756.5,10526.0
9937.5,10103.0,10279.5,10932.5,10817.5,10243.5,9818.5,10413.0,9272.5,9893.0,10067.0,9473.0,10421.0,10673.0,10532.0,10026.5,10168.5,10382.5,9993.0,9760.0,10830.5,11723.0,9957.5,10839.0,10926.5,9911.0,9734.5,10194.0,10078.0,9753.5,9322.0,11014.0,10462.5,9613.5,10276.0,9910.0,10550.5,8260.0,10749.5,10412.0
9934.0,10002.5,10185.0,10833.0,10816.5,10141.0,9823.0,10308.0,9271.0,9895.0,9868.5,9373.5,10422.5,10672.5,10428.5,10031.5,10072.5,10386.0,9795.0,9661.5,10738.0,11731.0,9954.5,10840.5,10927.0,9809.0,9634.5,10203.5,9979.0,9755.5,9225.0,11020.0,10362.0,9514.0,10177.0,9711.0,10550.5,8254.0,10748.5,10314.5
9734.5,9906.5,10185.0,10729.5,10823.5,10133.0,9715.5,10201.0,9277.0,9895.0,9874.0,9277.0,10417.0,10676.5,10430.5,10027.5,9998.0,10285.0,9699.0,9657.5,10739.5,11732.0,9951.0,10841.5,10828.0,9711.5,9637.5,10099.5,9883.5,9757.0,9220.5,11015.5,10257.0,9415.0,10176.0,9712.0,10557.5,8157.5,10646.5,10314.0
9731.0,9906.0,10182.0,10728.0,10820.5,10134.5,9712.5,10113.5,9272.0,9895.5,9875.5,9279.5,10314.0,10577.5,10430.5,9827.5,9912.0,10278.0,9697.0,9655.5,10740.5,11728.0,9852.0,10839.0,10830.5,9618.5,9636.0,10001.5,9685.0,9656.5,9217.0,10920.0,10254.5,9412.5,10065.0,9714.5,10477.5,8059.0,10653.0,10311.5
9736.0,9913.0,10180.0,10726.5,10818.5,10030.0,9712.5,10110.0,8978.0,9896.5,9874.5,9278.0,10213.5,10582.0,10326.5,9731.5,9908.0,10271.0,9593.5,9554.5,10739.0,11727.0,9645.5,10842.0,10828.0,9612.5,9537.0,10005.0,9688.0,9655.0,9116.0,10920.0,10156.5,9418.5,10066.0,9624.0,10478.0,7863.0,10554.5,10306.0
9740.0,9915.5,10083.0,10728.0,10825.5,9935.5,9512.5,10112.0,8985.0,9899.0,9876.0,9175.0,10214.0,10587.0,10324.5,9729.0,9912.0,10169.5,9603.5,9554.5,10744.0,11728.0,9643.5,10841.0,10829.5,9507.5,9539.5,10005.0,9587.0,9561.0,9016.5,10927.0,10159.0,9418.0,10071.0,9623.5,10389.5,7867.5,10555.5,10301.5
9734.5,9909.0,10083.5,10732.5,10831.0,9826.0,9412.5,10115.5,8886.0,9898.0,9875.5,9078.0,10113.5,10585.0,10329.0,9722.0,9810.0,10067.0,9603.5,9464.0,10742.5,11621.5,9641.5,10838.0,10726.5,9513.0,9335.5,10013.0,9586.0,9457.5,9013.0,10825.0,10158.5,9413.5,10070.5,9523.5,10290.0,7764.5,10556.0,10198.5
9735.5,9911.0,10087.5,10730.0,10826.5,9826.5,9417.5,10114.5,8877.5,9896.5,9872.0,9078.5,10109.0,10582.5,10332.5,9625.0,9807.0,10069.5,9599.0,9465.0,10741.0,11621.5,9642.5,10737.0,10624.0,9513.5,9338.0,10005.0,9583.5,9261.0,8907.5,10827.5,10158.0,9410.0,10067.0,9420.5,10285.5,7668.5,10556.5,10195.0
9737.5,9816.0,10082.5,10728.0,10825.0,9832.5,9420.5,10116.5,8882.5,9898.5,9876.0,9071.0,10105.5,10586.5,10326.0,9629.5,9812.5,10066.0,9600.0,9366.5,10734.5,11617.0,9642.5,10736.5,10618.0,9412.5,9266.0,9999.5,9578.0,9257.5,8909.0,10836.0,10159.0,9416.5,10070.5,9421.0,10289.5,7673.5,10554.0,10192.0
9742.0,9818.5,10085.0,10727.0,10731.5,9833.5,9420.0,10118.5,8885.0,9892.0,9771.0,9068.0,10010.5,10587.0,10327.5,9631.5,9809.5,10064.5,9601.5,9367.5,10738.0,11517.0,9644.0,10740.5,10522.0,9414.0,9258.5,9996.5,9575.0,9256.5,8911.5,10734.0,10156.0,9313.5,9969.0,9424.0,10285.0,7472.5,10557.5,10199.0
9736.5,9810.5,10083.0,10732.5,10640.0,9752.0,9419.5,10015.5,8885.0,9889.5,9770.5,9073.0,10014.0,10483.0,10331.5,9630.5,9810.0,10062.0,9494.0,9371.0,10732.5,11511.5,9647.5,10749.0,10521.0,9416.5,9262.0,9893.0,9575.5,9258.5,8903.5,10738.5,10155.0,9314.0,9970.0,9425.0,10286.0,7470.0,10557.5,10191.5
9735.5,9811.0,10085.0,10731.5,10645.0,9649.5,9422.0,10022.0,8879.5,9895.0,9768.0,9071.5,10019.0,10481.5,10330.5,9631.5,9808.5,10058.5,9492.5,9371.5,10737.5,11511.5,9646.0,10653.0,10523.0,9412.0,9261.0,9897.0,9579.0,9257.0,8910.0,10739.5,10159.0,9319.0,9962.5,9317.5,10286.0,7471.0,10558.5,10191.0
9741.0,9815.5,10082.0,10734.0,10548.5,9645.5,9424.0,10023.5,8881.5,9895.5,9764.5,9068.0,10016.0,10292.5,10228.0,9631.0,9814.5,10061.0,9495.5,9371.5,10732.0,11506.5,9640.5,10646.0,10516.5,9407.5,9256.5,9894.5,9585.0,9262.5,8810.0,10739.0,10160.5,9324.0,9968.0,9323.0,10284.0,7473.5,10555.0,10094.0
9743.0,9819.0,10077.5,10736.0,10452.5,9543.5,9428.0,10025.5,8884.0,9892.0,9756.0,9060.5,10017.0,10288.5,10229.5,9634.0,9812.5,10062.5,9494.0,9374.5,10734.5,11509.0,9640.5,10652.0,10517.0,9404.0,9257.0,9901.5,9583.5,9263.5,8812.5,10741.5,10158.5,9322.5,9868.5,9323.5,10187.0,7471.0,10559.5,10093.5
9734.0,9820.0,10080.5,10734.0,10449.5,9547.0,9428.0,10024.5,8887.0,9894.0,9659.0,8966.0,10015.0,10282.0,10229.5,9632.0,9806.0,10065.0,9492.5,9375.0,10728.5,11509.0,9638.5,10661.5,10517.0,9406.0,9258.5,9895.5,9589.0,9166.0,8811.0,10742.0,10052.5,9223.0,9864.5,9324.0,10184.0,7470.0,10561.5,10092.5
9740.0,9816.0,10083.5,10730.5,10448.0,9548.5,9429.5,10027.5,8881.5,9899.0,9660.0,8972.0,10008.5,10284.5,10229.5,9629.5,9805.0,9956.5,9493.0,9378.0,10735.5,11512.5,9536.5,10659.5,10419.0,9411.5,9254.0,9904.0,9593.0,9171.5,8718.0,10746.0,10051.5,9124.0,9861.5,9315.5,10178.0,7473.5,10567.0,10095.0
9740.5,9811.5,10078.5,10733.0,10445.0,9549.0,9428.5,9933.5,8884.0,9897.5,9661.0,8972.5,10013.5,10285.5,10134.0,9632.5,9808.5,9954.0,9489.5,9374.5,10724.5,11514.5,9537.0,10656.0,10418.0,9408.5,9258.5,9902.5,9595.5,9173.0,8612.0,10747.0,9950.5,9126.5,9864.5,9220.5,10183.0,7478.0,10563.5,10092.5
9740.0,9813.5,10080.0,10739.0,10443.0,9542.5,9430.0,9931.5,8886.5,9899.0,9660.5,8965.0,10015.5,10281.0,10030.0,9634.5,9811.5,9959.5,9486.5,9372.5,10727.0,11521.0,9434.0,10652.5,10123.0,9409.0,9258.0,9799.0,9597.5,9171.5,8614.5,10750.0,9951.5,9119.5,9765.0,9220.5,10188.0,7479.5,10566.0,10088.5
9738.0,9813.5,9980.5,10737.5,10340.5,9545.5,9422.0,9933.0,8887.5,9800.0,9659.5,8972.5,10007.5,10279.5,10035.0,9630.0,9806.0,9957.5,9489.5,9377.5,10731.0,11511.0,9432.0,10653.0,10019.0,9412.0,9249.5,9797.0,9605.5,9177.0,8617.0,10652.5,9950.5,9017.0,9764.0,9219.5,10185.5,7397.0,10572.5,10088.0
9641.0,9811.5,9982.0,10734.5,10336.5,9548.5,9419.0,9937.0,8884.5,9795.0,9661.0,8974.0,10010.0,10278.0,10039.0,9630.5,9802.0,9952.5,9388.0,9386.5,10731.5,11512.0,9437.5,10656.0,10028.0,9412.0,9155.0,9698.5,9605.0,9176.0,8621.0,10654.0,9950.5,9020.5,9666.0,9209.5,10181.5,7393.0,10575.5,10090.5
