Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/06_milk_consumption_role_plot_plus_table_rep1/02_summaries/none.txt,0.017029,0.248921,0.230729,0.098077,0.113286,27.862186
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/06_milk_consumption_role_plot_plus_table_rep1/02_summaries/t5.txt,0.015492,0.158948,0.406435,0.076336,0.162574,38.312988
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/bart.txt,0.023133,0.224980,0.457447,0.102345,0.172340,16.661918
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/bert.txt,0.009827,0.274010,0.369324,0.078788,0.130172,-3.509089
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/longformer_ext.txt,0.015792,0.174834,0.368110,0.059172,0.110236,-3.529899
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/none.txt,0.008752,0.214969,0.154156,0.051739,0.074559,13.612662
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/t5.txt,0.026968,0.190400,0.436123,0.061810,0.167401,10.835000
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_grazing_insights_plot_rep1/02_summaries/bart.txt,0.012182,0.173836,0.435468,0.082922,0.153695,5.555393
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_grazing_insights_plot_rep1/02_summaries/bert.txt,0.015734,0.267728,0.464187,0.105614,0.157690,1.707826
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_grazing_insights_plot_rep1/02_summaries/longformer_ext.txt,0.022940,0.207784,0.457464,0.101286,0.152488,1.911364
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_grazing_insights_plot_rep1/02_summaries/none.txt,0.009989,0.254933,0.232075,0.075524,0.099461,14.074788
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_grazing_insights_plot_rep1/02_summaries/t5.txt,0.005161,0.158531,0.432909,0.070658,0.144956,4.767784
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_milk_consumption_insights_plot_rep1/02_summaries/bart.txt,0.062090,0.212909,0.470301,0.153219,0.200163,31.506667
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_milk_consumption_insights_plot_rep1/02_summaries/bert.txt,0.015579,0.269849,0.433269,0.107454,0.161509,-7.457076
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_milk_consumption_insights_plot_rep1/02_summaries/longformer_ext.txt,0.003053,0.087111,0.257812,0.052838,0.113281,5.246923
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_milk_consumption_insights_plot_rep1/02_summaries/none.txt,0.020735,0.280032,0.254687,0.114020,0.131799,10.946368
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_milk_consumption_insights_plot_rep1/02_summaries/t5.txt,0.006259,0.126996,0.312268,0.072626,0.133829,1.361950
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/bart.txt,0.027321,0.213200,0.410256,0.083260,0.155615,3.125510
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/bert.txt,0.007088,0.259333,0.287425,0.056180,0.095808,-3.317693
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/longformer_ext.txt,0.006788,0.134792,0.273749,0.042989,0.096016,20.114555
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/none.txt,0.007639,0.184628,0.119764,0.038678,0.056122,7.468787
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/t5.txt,0.050146,0.230526,0.405303,0.089184,0.149621,5.931190
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_grazing_insights_table_rep1/02_summaries/bart.txt,0.014939,0.178315,0.411361,0.088322,0.146915,6.855418
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_grazing_insights_table_rep1/02_summaries/bert.txt,0.009914,0.263460,0.430899,0.092583,0.147136,-4.060455
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_grazing_insights_table_rep1/02_summaries/longformer_ext.txt,0.008883,0.148731,0.350263,0.050877,0.133100,3.783307
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_grazing_insights_table_rep1/02_summaries/none.txt,0.005563,0.242871,0.212069,0.063607,0.089092,10.634247
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_grazing_insights_table_rep1/02_summaries/t5.txt,0.007562,0.154091,0.393732,0.088322,0.148874,20.144971
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_milk_consumption_insights_table_rep1/02_summaries/bart.txt,0.019975,0.190176,0.432759,0.127807,0.182759,18.301161
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_milk_consumption_insights_table_rep1/02_summaries/bert.txt,0.016518,0.274932,0.408406,0.085048,0.134308,-10.469918
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_milk_consumption_insights_table_rep1/02_summaries/longformer_ext.txt,0.029993,0.191081,0.382948,0.073806,0.131503,13.878093
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_milk_consumption_insights_table_rep1/02_summaries/none.txt,0.014432,0.264196,0.247745,0.097956,0.117431,11.322600
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_milk_consumption_insights_table_rep1/02_summaries/t5.txt,0.013419,0.145299,0.356575,0.079576,0.139453,20.024612
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/bart.txt,0.019769,0.212868,0.441683,0.070881,0.160612,17.607869
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/bert.txt,0.005544,0.249901,0.293957,0.071011,0.099805,-3.123630
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.011575,0.192931,0.306486,0.044254,0.106914,-34.661915
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/none.txt,0.006912,0.192822,0.124403,0.046118,0.060292,13.016071
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/t5.txt,0.033364,0.222755,0.432850,0.063892,0.156522,14.818764
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_grazing_insights_plot_plus_table_rep1/02_summaries/bart.txt,0.013718,0.160943,0.421652,0.076118,0.148148,2.377930
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_grazing_insights_plot_plus_table_rep1/02_summaries/bert.txt,0.009155,0.259482,0.419067,0.095427,0.147964,2.599351
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_grazing_insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.014416,0.160507,0.387039,0.084761,0.142214,-8.132641
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_grazing_insights_plot_plus_table_rep1/02_summaries/none.txt,0.007350,0.242913,0.209141,0.065838,0.089945,18.667895
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_grazing_insights_plot_plus_table_rep1/02_summaries/t5.txt,0.005097,0.154477,0.420533,0.071217,0.140178,19.181605
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_milk_consumption_insights_plot_plus_table_rep1/02_summaries/bart.txt,0.033612,0.169008,0.397590,0.108621,0.175559,21.634146
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_milk_consumption_insights_plot_plus_table_rep1/02_summaries/bert.txt,0.025548,0.277986,0.425901,0.101324,0.155039,-2.093561
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_milk_consumption_insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.019354,0.230385,0.463768,0.100898,0.154589,18.882641
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_milk_consumption_insights_plot_plus_table_rep1/02_summaries/none.txt,0.015987,0.254177,0.219704,0.093298,0.116585,19.981545
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_milk_consumption_insights_plot_plus_table_rep1/02_summaries/t5.txt,0.018263,0.147037,0.370896,0.081778,0.143744,20.435503
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/bart.txt,0.034768,0.191504,0.461889,0.111745,0.182025,28.171486
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/bert.txt,0.012191,0.281511,0.406323,0.087925,0.125293,1.032115
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/longformer_ext.txt,0.007730,0.139078,0.369153,0.068441,0.144121,20.921847
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/none.txt,0.011314,0.246341,0.185828,0.063330,0.085767,18.997656
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/t5.txt,0.037019,0.210624,0.441038,0.115839,0.165094,16.876765
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_grazing_example_plot_rep1/02_summaries/bart.txt,0.010350,0.145865,0.418605,0.091102,0.158562,30.010559
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_grazing_example_plot_rep1/02_summaries/bert.txt,0.013257,0.254205,0.495086,0.110701,0.162162,2.853319
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_grazing_example_plot_rep1/02_summaries/longformer_ext.txt,0.016961,0.177825,0.432143,0.094812,0.153571,8.213313
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_grazing_example_plot_rep1/02_summaries/none.txt,0.007703,0.262973,0.282823,0.092129,0.125474,17.699057
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_grazing_example_plot_rep1/02_summaries/t5.txt,0.002948,0.127893,0.387027,0.065005,0.162162,28.076667
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/bart.txt,0.027887,0.165266,0.368030,0.126629,0.193309,21.975028
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/bert.txt,0.038355,0.294476,0.486815,0.130964,0.179513,-3.471241
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/longformer_ext.txt,0.020273,0.136479,0.345013,0.082808,0.149146,8.090549
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/none.txt,0.022853,0.297553,0.295267,0.131625,0.148068,14.570323
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_milk_consumption_example_plot_rep1/02_summaries/t5.txt,0.013811,0.132210,0.352153,0.090125,0.153110,21.632222
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/bart.txt,0.032374,0.191930,0.439955,0.092238,0.184063,14.945832
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/bert.txt,0.009645,0.268839,0.370614,0.069155,0.118421,0.902565
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/longformer_ext.txt,0.000000,0.008531,0.018838,0.000000,0.018838,-753.355000
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/none.txt,0.010265,0.220221,0.167873,0.052848,0.078263,14.910228
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/t5.txt,0.041503,0.175069,0.404469,0.089586,0.165363,8.975596
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_grazing_example_table_rep1/02_summaries/bart.txt,0.010989,0.133087,0.353798,0.079249,0.137357,21.095843
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_grazing_example_table_rep1/02_summaries/bert.txt,0.012494,0.251606,0.467801,0.090024,0.155529,-0.327112
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_grazing_example_table_rep1/02_summaries/longformer_ext.txt,0.024084,0.187699,0.413495,0.097054,0.160900,11.089859
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_grazing_example_table_rep1/02_summaries/none.txt,0.010768,0.267848,0.278494,0.082043,0.113461,14.604177
